"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"LGA",2023,10,26,13,66,49,54.21,200,2.30156,2.6485892168,0,1024.3,10,2023-10-26 13:00:00
"LGA",2023,10,26,14,69,48,47.09,220,2.30156,2.6485892168,0,1024.1,10,2023-10-26 14:00:00
"LGA",2023,10,26,15,73,49,42.67,210,5.7539,6.621473042,0,1023.4,10,2023-10-26 15:00:00
"LGA",2023,10,26,16,76,49,38.59,200,5.7539,6.621473042,0,1022.4,10,2023-10-26 16:00:00
"LGA",2023,10,26,17,79,48,33.66,0,0,0,0,1021.6,10,2023-10-26 17:00:00
"LGA",2023,10,26,18,80,49,33.81,200,5.7539,6.621473042,0,1021.4,10,2023-10-26 18:00:00
"LGA",2023,10,26,19,80,50,35.1,200,9.20624,10.5943568672,0,1021,10,2023-10-26 19:00:00
"LGA",2023,10,26,20,76,52,43.13,180,8.05546,9.2700622588,0,1020.9,10,2023-10-26 20:00:00
"LGA",2023,10,26,21,72,54,53.09,180,10.35702,11.9186514756,0,1021,10,2023-10-26 21:00:00
"LGA",2023,10,26,22,71,54,54.92,180,9.20624,10.5943568672,0,1021.3,10,2023-10-26 22:00:00
"LGA",2023,10,26,23,71,55,56.96,180,8.05546,9.2700622588,0,1021.3,10,2023-10-26 23:00:00
"LGA",2023,10,27,0,71,54,54.92,180,5.7539,6.621473042,0,1021.2,10,2023-10-27
"LGA",2023,10,27,1,70,53,54.78,180,5.7539,6.621473042,0,1021.4,10,2023-10-27 01:00:00
"LGA",2023,10,27,2,70,50,49.03,190,5.7539,6.621473042,0,1021.4,10,2023-10-27 02:00:00
"LGA",2023,10,27,3,71,48,43.98,240,9.20624,10.5943568672,0,1021.2,10,2023-10-27 03:00:00
"LGA",2023,10,27,4,66,48,52.22,230,8.05546,9.2700622588,0,1021.2,10,2023-10-27 04:00:00
"LGA",2023,10,27,5,63,51,64.85,0,0,0,0,1020.6,10,2023-10-27 05:00:00
"LGA",2023,10,27,6,66,50,56.27,160,5.7539,6.621473042,0,1020.6,10,2023-10-27 06:00:00
"LGA",2023,10,27,7,65,50,58.26,0,0,0,0,1020.4,10,2023-10-27 07:00:00
"LGA",2023,10,27,8,65,50,58.26,0,0,0,0,1020.1,10,2023-10-27 08:00:00
"LGA",2023,10,27,9,65,51,60.47,190,4.60312,5.2971784336,0,1020.1,10,2023-10-27 09:00:00
"LGA",2023,10,27,10,64,51,62.62,200,5.7539,6.621473042,0,1020.2,10,2023-10-27 10:00:00
"LGA",2023,10,27,11,64,52,64.97,220,2.30156,2.6485892168,0,1020.1,10,2023-10-27 11:00:00
"LGA",2023,10,27,12,66,53,62.87,210,5.7539,6.621473042,0,1020.7,10,2023-10-27 12:00:00
"LGA",2023,10,27,13,67,53,60.73,210,5.7539,6.621473042,0,1020.5,10,2023-10-27 13:00:00
"LGA",2023,10,27,14,68,53,58.67,220,4.60312,5.2971784336,0,1019.8,10,2023-10-27 14:00:00
"LGA",2023,10,27,15,68,53,58.67,0,0,0,0,1019.5,10,2023-10-27 15:00:00
"LGA",2023,10,27,16,72,51,47.54,310,2.30156,2.6485892168,0,1018.9,10,2023-10-27 16:00:00
"LGA",2023,10,27,17,73,53,49.48,0,0,0,0,1018.2,10,2023-10-27 17:00:00
"LGA",2023,10,27,18,74,53,47.84,190,2.30156,2.6485892168,0,1017.4,10,2023-10-27 18:00:00
"LGA",2023,10,27,19,75,53,46.27,220,5.7539,6.621473042,0,1016.9,10,2023-10-27 19:00:00
"LGA",2023,10,27,20,76,52,43.13,220,5.7539,6.621473042,0,1016.7,10,2023-10-27 20:00:00
"LGA",2023,10,27,21,73,54,51.33,210,10.35702,11.9186514756,0,1016.6,10,2023-10-27 21:00:00
"LGA",2023,10,27,22,72,53,51.18,200,10.35702,11.9186514756,0,1016.6,10,2023-10-27 22:00:00
"LGA",2023,10,27,23,71,54,54.92,210,10.35702,11.9186514756,0,1016.7,10,2023-10-27 23:00:00
"LGA",2023,10,28,0,71,55,56.96,220,8.05546,9.2700622588,0,1016.7,10,2023-10-28
"LGA",2023,10,28,1,71,55,56.96,220,5.7539,6.621473042,0,1016.6,10,2023-10-28 01:00:00
"LGA",2023,10,28,2,71,55,56.96,230,9.20624,10.5943568672,0,1016.6,10,2023-10-28 02:00:00
"LGA",2023,10,28,3,69,55,60.99,220,10.35702,11.9186514756,0,1016.3,10,2023-10-28 03:00:00
"LGA",2023,10,28,4,69,55,60.99,240,8.05546,9.2700622588,0,1016.1,10,2023-10-28 04:00:00
"LGA",2023,10,28,5,70,56,61.11,240,5.7539,6.621473042,0,1015.7,10,2023-10-28 05:00:00
"LGA",2023,10,28,6,67,55,65.33,250,11.5078,13.242946084,0,1015.5,10,2023-10-28 06:00:00
"LGA",2023,10,28,7,67,55,65.33,230,2.30156,2.6485892168,0,1015.1,10,2023-10-28 07:00:00
"LGA",2023,10,28,8,67,56,67.75,210,5.7539,6.621473042,0,1014.9,10,2023-10-28 08:00:00
"LGA",2023,10,28,9,67,56,67.75,220,5.7539,6.621473042,0,1015.2,10,2023-10-28 09:00:00
"LGA",2023,10,28,10,67,56,67.75,210,10.35702,11.9186514756,0,1015.4,10,2023-10-28 10:00:00
"LGA",2023,10,28,11,67,57,70.24,210,8.05546,9.2700622588,0,1015.8,10,2023-10-28 11:00:00
"LGA",2023,10,28,12,72,58,61.37,0,0,0,0,1016.5,10,2023-10-28 12:00:00
"LGA",2023,10,28,13,72,58,61.37,260,11.5078,13.242946084,0,1016.3,10,2023-10-28 13:00:00
"LGA",2023,10,28,14,74,59,59.46,280,9.20624,10.5943568672,0,1016.2,10,2023-10-28 14:00:00
"LGA",2023,10,28,15,77,59,53.8,270,5.7539,6.621473042,0,1016.1,10,2023-10-28 15:00:00
"LGA",2023,10,28,16,79,58,48.59,260,9.20624,10.5943568672,0,1015.3,10,2023-10-28 16:00:00
"LGA",2023,10,28,17,81,58,45.51,250,9.20624,10.5943568672,0,1015,10,2023-10-28 17:00:00
"LGA",2023,10,28,18,81,58,45.51,260,11.5078,13.242946084,0,1014.6,10,2023-10-28 18:00:00
"LGA",2023,10,28,19,81,59,47.17,240,9.20624,10.5943568672,0,1014.5,10,2023-10-28 19:00:00
"LGA",2023,10,28,20,81,58,45.51,270,12.65858,14.5672406924,0,1014.7,10,2023-10-28 20:00:00
"LGA",2023,10,28,21,80,58,47.02,250,10.35702,11.9186514756,0,1015.1,10,2023-10-28 21:00:00
"LGA",2023,10,28,22,77,59,53.8,260,9.20624,10.5943568672,0,1016,10,2023-10-28 22:00:00
"LGA",2023,10,28,23,76,59,55.62,310,9.20624,10.5943568672,0,1016.4,10,2023-10-28 23:00:00
"LGA",2023,10,29,0,72,58,61.37,320,12.65858,14.5672406924,0,1016.9,10,2023-10-29
"LGA",2023,10,29,1,70,54,56.82,320,12.65858,14.5672406924,0,1017.9,10,2023-10-29 01:00:00
"LGA",2023,10,29,2,68,49,50.59,320,12.65858,14.5672406924,0,1018.2,10,2023-10-29 02:00:00
"LGA",2023,10,29,3,66,48,52.22,320,12.65858,14.5672406924,0,1018.7,10,2023-10-29 03:00:00
"LGA",2023,10,29,4,64,48,55.99,340,9.20624,10.5943568672,0,1018.7,10,2023-10-29 04:00:00
"LGA",2023,10,29,5,63,47,55.85,340,12.65858,14.5672406924,0,1019,10,2023-10-29 05:00:00
"LGA",2023,10,29,6,62,45,53.63,350,10.35702,11.9186514756,0,1019.4,10,2023-10-29 06:00:00
"LGA",2023,10,29,7,60,42,51.33,340,10.35702,11.9186514756,0,1019.5,10,2023-10-29 07:00:00
"LGA",2023,10,29,8,57,43,59.4,360,10.35702,11.9186514756,0.01,1019.6,10,2023-10-29 08:00:00
"LGA",2023,10,29,9,56,44,63.99,20,10.35702,11.9186514756,1e-04,1020.1,10,2023-10-29 09:00:00
"LGA",2023,10,29,10,57,43,59.4,40,5.7539,6.621473042,0,1020,10,2023-10-29 10:00:00
"LGA",2023,10,29,11,56,43,61.59,40,8.05546,9.2700622588,0,1019.8,10,2023-10-29 11:00:00
"LGA",2023,10,29,12,55,45,68.93,30,8.05546,9.2700622588,1e-04,1019.9,10,2023-10-29 12:00:00
"LGA",2023,10,29,13,54,48,80.07,40,11.5078,13.242946084,0.01,1019.8,8,2023-10-29 13:00:00
"LGA",2023,10,29,14,55,49,80.15,20,5.7539,6.621473042,1e-04,1020.7,10,2023-10-29 14:00:00
"LGA",2023,10,29,15,54,49,83.13,20,14.96014,17.2158299092,1e-04,1020.6,10,2023-10-29 15:00:00
"LGA",2023,10,29,16,54,51,89.55,30,11.5078,13.242946084,0.02,1019.3,6,2023-10-29 16:00:00
"LGA",2023,10,29,17,54,50,86.29,70,19.56326,22.5130083428,1e-04,1018.8,10,2023-10-29 17:00:00
"LGA",2023,10,29,18,54,50,86.29,60,17.2617,19.864419126,0.01,1017.9,8,2023-10-29 18:00:00
"LGA",2023,10,29,19,54,50,86.29,60,16.11092,18.5401245176,0.01,1017.4,5,2023-10-29 19:00:00
"LGA",2023,10,29,20,56,51,83.26,60,14.96014,17.2158299092,0.02,1017,6,2023-10-29 20:00:00
"LGA",2023,10,29,21,55,51,86.34,60,10.35702,11.9186514756,0.01,1017.1,8,2023-10-29 21:00:00
"LGA",2023,10,29,22,54,50,86.29,50,11.5078,13.242946084,0.01,1017.3,8,2023-10-29 22:00:00
"LGA",2023,10,29,23,53,50,89.51,50,10.35702,11.9186514756,1e-04,1017.3,8,2023-10-29 23:00:00
"LGA",2023,10,30,0,53,50,89.51,50,10.35702,11.9186514756,1e-04,1016.9,7,2023-10-30
"LGA",2023,10,30,1,53,50,89.51,50,12.65858,14.5672406924,0.01,1016.7,6,2023-10-30 01:00:00
"LGA",2023,10,30,2,51.8,50,93.55,40,11.5078,13.242946084,0.01,1016.3,5,2023-10-30 02:00:00
"LGA",2023,10,30,3,52,50,92.86,30,10.35702,11.9186514756,1e-04,1015.3,3,2023-10-30 03:00:00
"LGA",2023,10,30,4,52,50,92.86,50,11.5078,13.242946084,0.01,1015.1,3,2023-10-30 04:00:00
"LGA",2023,10,30,5,53,52,96.39,50,10.35702,11.9186514756,0.01,1014.1,3,2023-10-30 05:00:00
"LGA",2023,10,30,6,55.4,53.6,93.65,50,10.35702,11.9186514756,1e-04,1013.5,3,2023-10-30 06:00:00
"LGA",2023,10,30,7,56,53,89.64,50,9.20624,10.5943568672,0,1012,6,2023-10-30 07:00:00
"LGA",2023,10,30,8,56,53,89.64,40,8.05546,9.2700622588,0.01,1010.9,6,2023-10-30 08:00:00
"LGA",2023,10,30,9,55.4,53.6,93.65,50,5.7539,6.621473042,0.08,1010.2,5,2023-10-30 09:00:00
"LGA",2023,10,30,10,56,54,92.98,50,5.7539,6.621473042,0.02,1010.1,5,2023-10-30 10:00:00
"LGA",2023,10,30,11,55,52,89.59,50,4.60312,5.2971784336,0.01,1009.1,2.5,2023-10-30 11:00:00
"LGA",2023,10,30,12,55,52,89.59,30,4.60312,5.2971784336,0,1008.6,5,2023-10-30 12:00:00
"LGA",2023,10,30,13,55,52,89.59,NA,NA,NA,0,1007.7,10,2023-10-30 13:00:00
"LGA",2023,10,30,14,55.4,53.6,93.65,30,4.60312,5.2971784336,0,1007.3,10,2023-10-30 14:00:00
"LGA",2023,10,30,15,57.2,55.4,93.69,0,0,0,0,1006.4,4,2023-10-30 15:00:00
"LGA",2023,10,30,16,58,54,86.51,40,5.7539,6.621473042,0,1005.9,7,2023-10-30 16:00:00
"LGA",2023,10,30,17,59,55,86.56,350,2.30156,2.6485892168,0,1005.1,3,2023-10-30 17:00:00
"LGA",2023,10,30,18,59,55.4,87.83,310,4.60312,5.2971784336,0,1005.5,3,2023-10-30 18:00:00
"LGA",2023,10,30,19,60,54,80.53,300,9.20624,10.5943568672,0,1005.6,10,2023-10-30 19:00:00
"LGA",2023,10,30,20,59,50,72.01,320,10.35702,11.9186514756,0,1007.1,10,2023-10-30 20:00:00
"LGA",2023,10,30,21,59,48,66.83,310,19.56326,22.5130083428,0,1008.3,10,2023-10-30 21:00:00
"LGA",2023,10,30,22,56,46,69.05,320,19.56326,22.5130083428,0,1009.3,10,2023-10-30 22:00:00
"LGA",2023,10,30,23,55,46,71.6,320,17.2617,19.864419126,1e-04,1011.1,10,2023-10-30 23:00:00
"LGA",2023,10,31,0,54,43,66.24,310,18.41248,21.1887137344,1e-04,1011.7,10,2023-10-31
"LGA",2023,10,31,1,52,41,66,320,23.0156,26.485892168,0,1012.8,10,2023-10-31 01:00:00
"LGA",2023,10,31,2,52,40,63.48,320,16.11092,18.5401245176,0,1013.7,10,2023-10-31 02:00:00
"LGA",2023,10,31,3,51,39,63.36,310,12.65858,14.5672406924,0,1014.4,10,2023-10-31 03:00:00
"LGA",2023,10,31,4,51,38,60.92,310,12.65858,14.5672406924,0,1015,10,2023-10-31 04:00:00
"LGA",2023,10,31,5,50,38,63.23,300,12.65858,14.5672406924,0,1015.7,10,2023-10-31 05:00:00
"LGA",2023,10,31,6,50,37,60.79,320,9.20624,10.5943568672,0,1016,10,2023-10-31 06:00:00
"LGA",2023,10,31,7,50,37,60.79,340,10.35702,11.9186514756,0,1016.6,10,2023-10-31 07:00:00
"LGA",2023,10,31,8,49,37,63.1,330,10.35702,11.9186514756,0,1017,10,2023-10-31 08:00:00
"LGA",2023,10,31,9,49,37,63.1,340,9.20624,10.5943568672,0,1018.1,10,2023-10-31 09:00:00
"LGA",2023,10,31,10,48.2,33.8,57.26,40,11.5078,13.242946084,0,1019,10,2023-10-31 10:00:00
"LGA",2023,10,31,11,46,33,60.25,20,12.65858,14.5672406924,0,1019.5,10,2023-10-31 11:00:00
"LGA",2023,10,31,12,47,32,55.73,350,10.35702,11.9186514756,0,1020.2,10,2023-10-31 12:00:00
"LGA",2023,10,31,13,49,30,47.68,10,9.20624,10.5943568672,0,1020.4,10,2023-10-31 13:00:00
"LGA",2023,10,31,14,49,30,47.68,40,12.65858,14.5672406924,0,1020.2,10,2023-10-31 14:00:00
"LGA",2023,10,31,15,49,29,45.77,50,11.5078,13.242946084,0,1019.6,10,2023-10-31 15:00:00
"LGA",2023,10,31,16,51,29,42.49,80,10.35702,11.9186514756,0,1019.1,10,2023-10-31 16:00:00
"LGA",2023,10,31,17,51,30,44.26,50,8.05546,9.2700622588,0,1018.4,10,2023-10-31 17:00:00
"LGA",2023,10,31,18,50,29,44.1,80,5.7539,6.621473042,0,1017.6,10,2023-10-31 18:00:00
"LGA",2023,10,31,19,50,29,44.1,40,5.7539,6.621473042,0,1017.3,10,2023-10-31 19:00:00
"LGA",2023,10,31,20,50,29,44.1,40,5.7539,6.621473042,0,1016.9,10,2023-10-31 20:00:00
"LGA",2023,10,31,21,50,28,42.33,80,5.7539,6.621473042,0,1016.6,10,2023-10-31 21:00:00
"LGA",2023,10,31,22,50,29,44.1,100,8.05546,9.2700622588,0,1016.6,10,2023-10-31 22:00:00
"LGA",2023,10,31,23,50,31,47.83,90,8.05546,9.2700622588,0,1016.6,10,2023-10-31 23:00:00
"LGA",2023,11,1,0,50,31,47.83,90,9.20624,10.5943568672,0,1015.9,10,2023-11-01
"LGA",2023,11,1,1,50,32,49.81,100,5.7539,6.621473042,0,1015.8,10,2023-11-01 01:00:00
"LGA",2023,11,1,2,50,30,45.93,70,5.7539,6.621473042,0,1015.5,10,2023-11-01 02:00:00
"LGA",2023,11,1,3,49,31,49.65,80,5.7539,6.621473042,0,1015,10,2023-11-01 03:00:00
"LGA",2023,11,1,4,49,29,45.77,80,5.7539,6.621473042,0,1014.4,10,2023-11-01 04:00:00
"LGA",2023,11,1,5,50,28,42.33,80,5.7539,6.621473042,0,1014.2,10,2023-11-01 05:00:00
"LGA",2023,11,1,6,50,31,47.83,10,4.60312,5.2971784336,0,1013.8,10,2023-11-01 06:00:00
"LGA",2023,11,1,7,48,33,55.87,340,8.05546,9.2700622588,1e-04,1013.6,10,2023-11-01 07:00:00
"LGA",2023,11,1,8,46,37,70.64,350,8.05546,9.2700622588,1e-04,1013.6,10,2023-11-01 08:00:00
"LGA",2023,11,1,9,44,37,76.22,NA,NA,NA,1e-04,1014.6,10,2023-11-01 09:00:00
"LGA",2023,11,1,10,44,34,67.66,350,12.65858,14.5672406924,1e-04,1014.6,10,2023-11-01 10:00:00
"LGA",2023,11,1,11,43,34,70.3,30,9.20624,10.5943568672,1e-04,1014.9,10,2023-11-01 11:00:00
"LGA",2023,11,1,12,42,34,73.06,40,11.5078,13.242946084,1e-04,1015.7,10,2023-11-01 12:00:00
"LGA",2023,11,1,13,42,33,70.19,30,12.65858,14.5672406924,0,1016.2,10,2023-11-01 13:00:00
"LGA",2023,11,1,14,42,34,73.06,30,9.20624,10.5943568672,0,1016.5,10,2023-11-01 14:00:00
"LGA",2023,11,1,15,43,35,73.16,20,5.7539,6.621473042,0,1017,10,2023-11-01 15:00:00
"LGA",2023,11,1,16,47,32,55.73,330,11.5078,13.242946084,0,1016.9,10,2023-11-01 16:00:00
"LGA",2023,11,1,17,49,30,47.68,310,16.11092,18.5401245176,0,1016.9,10,2023-11-01 17:00:00
"LGA",2023,11,1,18,49,29,45.77,NA,NA,NA,0,1017.5,10,2023-11-01 18:00:00
"LGA",2023,11,1,19,50,25,37.39,320,14.96014,17.2158299092,0,1017.9,10,2023-11-01 19:00:00
"LGA",2023,11,1,20,49,25,38.81,340,14.96014,17.2158299092,0,1018.8,10,2023-11-01 20:00:00
"LGA",2023,11,1,21,48,27,43.77,NA,NA,NA,0,1019.6,10,2023-11-01 21:00:00
"LGA",2023,11,1,22,47,26,43.61,330,16.11092,18.5401245176,0,1020.8,10,2023-11-01 22:00:00
"LGA",2023,11,1,23,45,28,51.08,NA,NA,NA,0,1022.3,10,2023-11-01 23:00:00
"LGA",2023,11,2,0,44,26,48.86,NA,NA,NA,0,1023.5,10,2023-11-02
"LGA",2023,11,2,1,43,27,52.91,NA,NA,NA,0,1024.5,10,2023-11-02 01:00:00
"LGA",2023,11,2,2,42,27,54.99,330,16.11092,18.5401245176,0,1025.3,10,2023-11-02 02:00:00
"LGA",2023,11,2,3,41,27,57.15,310,11.5078,13.242946084,0,1026,10,2023-11-02 03:00:00
"LGA",2023,11,2,4,41,26,54.84,310,11.5078,13.242946084,0,1026.5,10,2023-11-02 04:00:00
"LGA",2023,11,2,5,40,28,61.91,290,11.5078,13.242946084,0,1026.9,10,2023-11-02 05:00:00
"LGA",2023,11,2,6,40,28,61.91,310,12.65858,14.5672406924,0,1027.6,10,2023-11-02 06:00:00
"LGA",2023,11,2,7,39,28,64.37,290,11.5078,13.242946084,0,1027.9,10,2023-11-02 07:00:00
"LGA",2023,11,2,8,39,27,61.78,320,9.20624,10.5943568672,0,1028.6,10,2023-11-02 08:00:00
"LGA",2023,11,2,9,39,28,64.37,320,9.20624,10.5943568672,0,1029.4,10,2023-11-02 09:00:00
"LGA",2023,11,2,10,39,28,64.37,320,9.20624,10.5943568672,0,1030.5,10,2023-11-02 10:00:00
"LGA",2023,11,2,11,39,28,64.37,310,11.5078,13.242946084,0,1031.2,10,2023-11-02 11:00:00
"LGA",2023,11,2,12,41,28,59.55,310,9.20624,10.5943568672,0,1032,10,2023-11-02 12:00:00
"LGA",2023,11,2,13,42,27,54.99,320,5.7539,6.621473042,0,1032.3,10,2023-11-02 13:00:00
"LGA",2023,11,2,14,44,26,48.86,310,5.7539,6.621473042,0,1032.4,10,2023-11-02 14:00:00
"LGA",2023,11,2,15,45,24,43.28,320,5.7539,6.621473042,0,1032.4,10,2023-11-02 15:00:00
"LGA",2023,11,2,16,47,22,36.89,320,5.7539,6.621473042,0,1031.8,10,2023-11-02 16:00:00
"LGA",2023,11,2,17,50,23,34.39,350,4.60312,5.2971784336,0,1031.1,10,2023-11-02 17:00:00
"LGA",2023,11,2,18,50,21,31.6,250,8.05546,9.2700622588,0,1030.8,10,2023-11-02 18:00:00
"LGA",2023,11,2,19,50,21,31.6,320,10.35702,11.9186514756,0,1030.8,10,2023-11-02 19:00:00
"LGA",2023,11,2,20,50,21,31.6,300,8.05546,9.2700622588,0,1030.9,10,2023-11-02 20:00:00
"LGA",2023,11,2,21,48,21,34.05,300,4.60312,5.2971784336,0,1031,10,2023-11-02 21:00:00
"LGA",2023,11,2,22,48,21,34.05,200,8.05546,9.2700622588,0,1031.5,10,2023-11-02 22:00:00
"LGA",2023,11,2,23,48,22,35.53,210,5.7539,6.621473042,0,1031.9,10,2023-11-02 23:00:00
"LGA",2023,11,3,0,47,26,43.61,210,5.7539,6.621473042,0,1031.8,10,2023-11-03
"LGA",2023,11,3,1,47,26,43.61,190,8.05546,9.2700622588,0,1032,10,2023-11-03 01:00:00
"LGA",2023,11,3,2,46,28,49.18,210,8.05546,9.2700622588,0,1032.2,10,2023-11-03 02:00:00
"LGA",2023,11,3,3,45,28,51.08,220,9.20624,10.5943568672,0,1032.1,10,2023-11-03 03:00:00
"LGA",2023,11,3,4,46,27,47.2,200,8.05546,9.2700622588,0,1032,10,2023-11-03 04:00:00
"LGA",2023,11,3,5,45,27,49.02,200,5.7539,6.621473042,0,1032,10,2023-11-03 05:00:00
"LGA",2023,11,3,6,44,28,53.07,210,5.7539,6.621473042,0,1032.1,10,2023-11-03 06:00:00
"LGA",2023,11,3,7,43,28,55.14,210,8.05546,9.2700622588,0,1032,10,2023-11-03 07:00:00
"LGA",2023,11,3,8,43,28,55.14,170,2.30156,2.6485892168,0,1032,10,2023-11-03 08:00:00
"LGA",2023,11,3,9,42,29,59.69,190,5.7539,6.621473042,0,1032.2,10,2023-11-03 09:00:00
"LGA",2023,11,3,10,42,30,62.18,190,5.7539,6.621473042,0,1032.4,10,2023-11-03 10:00:00
"LGA",2023,11,3,11,43,30,59.83,180,5.7539,6.621473042,0,1032.6,10,2023-11-03 11:00:00
"LGA",2023,11,3,12,46,31,55.58,180,4.60312,5.2971784336,0,1032.8,10,2023-11-03 12:00:00
"LGA",2023,11,3,13,48,29,47.52,210,5.7539,6.621473042,0,1032.5,10,2023-11-03 13:00:00
"LGA",2023,11,3,14,50,31,47.83,210,10.35702,11.9186514756,0,1032.3,10,2023-11-03 14:00:00
"LGA",2023,11,3,15,53,29,39.47,200,11.5078,13.242946084,0,1031.9,10,2023-11-03 15:00:00
"LGA",2023,11,3,16,54,28,36.52,190,10.35702,11.9186514756,0,1030.8,10,2023-11-03 16:00:00
"LGA",2023,11,3,17,55,29,36.69,210,12.65858,14.5672406924,0,1029.8,10,2023-11-03 17:00:00
"LGA",2023,11,3,18,56,30,36.85,200,12.65858,14.5672406924,0,1029.2,10,2023-11-03 18:00:00
"LGA",2023,11,3,19,56,31,38.38,160,12.65858,14.5672406924,0,1028.8,10,2023-11-03 19:00:00
"LGA",2023,11,3,20,55,33,43.14,170,12.65858,14.5672406924,0,1028.3,10,2023-11-03 20:00:00
"LGA",2023,11,3,21,54,35,48.46,180,12.65858,14.5672406924,0,1027.9,10,2023-11-03 21:00:00
"LGA",2023,11,3,22,53,36,52.3,180,12.65858,14.5672406924,0,1027.8,10,2023-11-03 22:00:00
"LGA",2023,11,3,23,53,33,46.41,180,10.35702,11.9186514756,0,1027.8,10,2023-11-03 23:00:00
"LGA",2023,11,4,0,52,33,48.15,190,10.35702,11.9186514756,0,1027.5,10,2023-11-04
"LGA",2023,11,4,1,51,34,52,200,5.7539,6.621473042,0,1027.3,10,2023-11-04 01:00:00
"LGA",2023,11,4,2,51,34,52,200,9.20624,10.5943568672,0,1027.3,10,2023-11-04 02:00:00
"LGA",2023,11,4,3,50,34,53.97,220,8.05546,9.2700622588,0,1027,10,2023-11-04 03:00:00
"LGA",2023,11,4,4,50,35,56.16,190,5.7539,6.621473042,0,1026.8,10,2023-11-04 04:00:00
"LGA",2023,11,4,5,50,37,60.79,230,4.60312,5.2971784336,0,1025.9,10,2023-11-04 05:00:00
"LGA",2023,11,4,6,50,37,60.79,0,0,0,0,1025.8,10,2023-11-04 06:00:00
"LGA",2023,11,4,7,50,34,53.97,230,10.35702,11.9186514756,0,1025.1,10,2023-11-04 07:00:00
"LGA",2023,11,4,8,49,34,56.02,200,5.7539,6.621473042,0,1024.5,10,2023-11-04 08:00:00
"LGA",2023,11,4,9,49,34,56.02,210,5.7539,6.621473042,0,1024.5,10,2023-11-04 09:00:00
"LGA",2023,11,4,10,48,34,58.16,200,9.20624,10.5943568672,0,1024.3,10,2023-11-04 10:00:00
"LGA",2023,11,4,11,48,35,60.52,190,5.7539,6.621473042,0,1024.1,10,2023-11-04 11:00:00
"LGA",2023,11,4,12,50,37,60.79,190,5.7539,6.621473042,0,1024.1,10,2023-11-04 12:00:00
"LGA",2023,11,4,13,53,35,50.27,190,5.7539,6.621473042,0,1024,10,2023-11-04 13:00:00
"LGA",2023,11,4,14,55,36,48.62,220,5.7539,6.621473042,0,1023.6,10,2023-11-04 14:00:00
"LGA",2023,11,4,15,57,35,43.46,220,5.7539,6.621473042,0,1023.6,10,2023-11-04 15:00:00
"LGA",2023,11,4,16,57,35,43.46,330,2.30156,2.6485892168,0,1022.5,10,2023-11-04 16:00:00
"LGA",2023,11,4,17,60,37,42.24,320,4.60312,5.2971784336,0,1021.6,10,2023-11-04 17:00:00
"LGA",2023,11,4,18,60,34,37.5,310,2.30156,2.6485892168,0,1021,10,2023-11-04 18:00:00
"LGA",2023,11,4,19,61,34,36.19,0,0,0,0,1020.6,10,2023-11-04 19:00:00
"LGA",2023,11,4,20,60,33,36.03,190,5.7539,6.621473042,0,1020.4,10,2023-11-04 20:00:00
"LGA",2023,11,4,21,59,34,38.87,200,8.05546,9.2700622588,0,1020,10,2023-11-04 21:00:00
"LGA",2023,11,4,22,58,35,41.92,190,10.35702,11.9186514756,0,1020.2,10,2023-11-04 22:00:00
"LGA",2023,11,4,23,57,39,50.88,190,9.20624,10.5943568672,0,1020,10,2023-11-04 23:00:00
"LGA",2023,11,5,0,57,39,50.88,190,9.20624,10.5943568672,0,1019.8,10,2023-11-05
"LGA",2023,11,5,1,57,39,50.88,190,8.05546,9.2700622588,0,1019.5,10,2023-11-05 01:00:00
"LGA",2023,11,5,2,55,38,52.6,200,8.05546,9.2700622588,0,1019.2,10,2023-11-05 02:00:00
"LGA",2023,11,5,3,55,38,52.6,180,5.7539,6.621473042,0,1018.9,10,2023-11-05 03:00:00
"LGA",2023,11,5,4,55,37,50.58,190,4.60312,5.2971784336,0,1018.7,10,2023-11-05 04:00:00
"LGA",2023,11,5,5,56,36,46.88,0,0,0,0,1018.2,10,2023-11-05 05:00:00
"LGA",2023,11,5,6,56,36,46.88,0,0,0,0,1017.5,10,2023-11-05 06:00:00
"LGA",2023,11,5,7,56,36,46.88,210,2.30156,2.6485892168,0,1017.1,10,2023-11-05 07:00:00
"LGA",2023,11,5,8,55,39,54.7,280,2.30156,2.6485892168,0,1016.7,10,2023-11-05 08:00:00
"LGA",2023,11,5,9,53,37,54.41,320,5.7539,6.621473042,0,1016.7,10,2023-11-05 09:00:00
"LGA",2023,11,5,10,52,38,58.71,0,0,0,0,1016.4,10,2023-11-05 10:00:00
"LGA",2023,11,5,11,52,39,61.06,0,0,0,0,1016.7,10,2023-11-05 11:00:00
"LGA",2023,11,5,12,53,42,66.12,0,0,0,0,1016.9,10,2023-11-05 12:00:00
"LGA",2023,11,5,13,57,41,54.99,0,0,0,0,1016.9,10,2023-11-05 13:00:00
"LGA",2023,11,5,14,59,39,47.35,0,0,0,0,1016.6,10,2023-11-05 14:00:00
"LGA",2023,11,5,15,61,40,45.85,300,2.30156,2.6485892168,0,1016.4,10,2023-11-05 15:00:00
"LGA",2023,11,5,16,62,39,42.56,320,5.7539,6.621473042,0,1015.7,10,2023-11-05 16:00:00
